Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Months Code,Months,Unit,Value,Flag,Flag Description
"PP","Producer Prices","372","Ireland","5539","Producer Price Index (2014-2016 = 100)","0112","Maize (corn)","1998","1998","7021","Annual value","","65.17","I","Imputed value"
"PP","Producer Prices","372","Ireland","5539","Producer Price Index (2014-2016 = 100)","0112","Maize (corn)","1999","1999","7021","Annual value","","58.62","I","Imputed value"
"PP","Producer Prices","372","Ireland","5539","Producer Price Index (2014-2016 = 100)","0112","Maize (corn)","2000","2000","7021","Annual value","","51.48","I","Imputed value"
"PP","Producer Prices","372","Ireland","5539","Producer Price Index (2014-2016 = 100)","0112","Maize (corn)","2001","2001","7021","Annual value","","49.55","I","Imputed value"
"PP","Producer Prices","372","Ireland","5539","Producer Price Index (2014-2016 = 100)","0112","Maize (corn)","2002","2002","7021","Annual value","","48.78","I","Imputed value"
"PP","Producer Prices","372","Ireland","5539","Producer Price Index (2014-2016 = 100)","0112","Maize (corn)","2003","2003","7021","Annual value","","58.28","I","Imputed value"
"PP","Producer Prices","372","Ireland","5539","Producer Price Index (2014-2016 = 100)","0112","Maize (corn)","2004","2004","7021","Annual value","","63.48","I","Imputed value"
"PP","Producer Prices","372","Ireland","5539","Producer Price Index (2014-2016 = 100)","0112","Maize (corn)","2005","2005","7021","Annual value","","69.96","I","Imputed value"
"PP","Producer Prices","372","Ireland","5539","Producer Price Index (2014-2016 = 100)","0112","Maize (corn)","2006","2006","7021","Annual value","","74.51","I","Imputed value"
"PP","Producer Prices","372","Ireland","5539","Producer Price Index (2014-2016 = 100)","0112","Maize (corn)","2007","2007","7021","Annual value","","103.33","I","Imputed value"
"PP","Producer Prices","372","Ireland","5539","Producer Price Index (2014-2016 = 100)","0112","Maize (corn)","2008","2008","7021","Annual value","","118.72","I","Imputed value"
"PP","Producer Prices","372","Ireland","5539","Producer Price Index (2014-2016 = 100)","0112","Maize (corn)","2009","2009","7021","Annual value","","84.36","I","Imputed value"
"PP","Producer Prices","372","Ireland","5539","Producer Price Index (2014-2016 = 100)","0112","Maize (corn)","2010","2010","7021","Annual value","","85.63","I","Imputed value"
"PP","Producer Prices","372","Ireland","5539","Producer Price Index (2014-2016 = 100)","0112","Maize (corn)","2011","2011","7021","Annual value","","112.35","I","Imputed value"
"PP","Producer Prices","372","Ireland","5539","Producer Price Index (2014-2016 = 100)","0112","Maize (corn)","2012","2012","7021","Annual value","","131.06","I","Imputed value"
"PP","Producer Prices","372","Ireland","5539","Producer Price Index (2014-2016 = 100)","0112","Maize (corn)","2013","2013","7021","Annual value","","133.88","I","Imputed value"
"PP","Producer Prices","372","Ireland","5539","Producer Price Index (2014-2016 = 100)","0112","Maize (corn)","2014","2014","7021","Annual value","","103.38","I","Imputed value"
"PP","Producer Prices","372","Ireland","5539","Producer Price Index (2014-2016 = 100)","0112","Maize (corn)","2015","2015","7021","Annual value","","97.65","I","Imputed value"
"PP","Producer Prices","372","Ireland","5539","Producer Price Index (2014-2016 = 100)","0112","Maize (corn)","2016","2016","7021","Annual value","","98.97","I","Imputed value"
"PP","Producer Prices","372","Ireland","5539","Producer Price Index (2014-2016 = 100)","0112","Maize (corn)","2017","2017","7021","Annual value","","99.47","I","Imputed value"
"PP","Producer Prices","372","Ireland","5539","Producer Price Index (2014-2016 = 100)","0112","Maize (corn)","2018","2018","7021","Annual value","","121.01","I","Imputed value"
"PP","Producer Prices","372","Ireland","5539","Producer Price Index (2014-2016 = 100)","0112","Maize (corn)","2019","2019","7021","Annual value","","136.73","I","Imputed value"
"PP","Producer Prices","372","Ireland","5539","Producer Price Index (2014-2016 = 100)","0112","Maize (corn)","2020","2020","7021","Annual value","","152.17","I","Imputed value"
"PP","Producer Prices","372","Ireland","5539","Producer Price Index (2014-2016 = 100)","0112","Maize (corn)","2021","2021","7021","Annual value","","167.62","I","Imputed value"
"PP","Producer Prices","372","Ireland","5530","Producer Price (LCU/tonne)","21121","Meat of chickens, fresh or chilled","1991","1991","7021","Annual value","LCU","850","A","Official figure"
"PP","Producer Prices","372","Ireland","5530","Producer Price (LCU/tonne)","21121","Meat of chickens, fresh or chilled","1995","1995","7021","Annual value","LCU","750","A","Official figure"
"PP","Producer Prices","372","Ireland","5530","Producer Price (LCU/tonne)","21121","Meat of chickens, fresh or chilled","1998","1998","7021","Annual value","LCU","745","A","Official figure"
"PP","Producer Prices","372","Ireland","5531","Producer Price (SLC/tonne)","21121","Meat of chickens, fresh or chilled","1991","1991","7021","Annual value","SLC","1079.3","A","Official figure"
"PP","Producer Prices","372","Ireland","5531","Producer Price (SLC/tonne)","21121","Meat of chickens, fresh or chilled","1995","1995","7021","Annual value","SLC","952.3","A","Official figure"
"PP","Producer Prices","372","Ireland","5531","Producer Price (SLC/tonne)","21121","Meat of chickens, fresh or chilled","1998","1998","7021","Annual value","SLC","946","A","Official figure"
"PP","Producer Prices","372","Ireland","5532","Producer Price (USD/tonne)","21121","Meat of chickens, fresh or chilled","1991","1991","7021","Annual value","USD","1368.1","A","Official figure"
"PP","Producer Prices","372","Ireland","5532","Producer Price (USD/tonne)","21121","Meat of chickens, fresh or chilled","1995","1995","7021","Annual value","USD","1202.4","A","Official figure"
"PP","Producer Prices","372","Ireland","5532","Producer Price (USD/tonne)","21121","Meat of chickens, fresh or chilled","1998","1998","7021","Annual value","USD","1060.8","A","Official figure"
"PP","Producer Prices","372","Ireland","5539","Producer Price Index (2014-2016 = 100)","21121","Meat of chickens, fresh or chilled","1991","1991","7021","Annual value","","85.5","I","Imputed value"
"PP","Producer Prices","372","Ireland","5539","Producer Price Index (2014-2016 = 100)","21121","Meat of chickens, fresh or chilled","1992","1992","7021","Annual value","","85.7","I","Imputed value"
"PP","Producer Prices","372","Ireland","5539","Producer Price Index (2014-2016 = 100)","21121","Meat of chickens, fresh or chilled","1993","1993","7021","Annual value","","79.57","I","Imputed value"
"PP","Producer Prices","372","Ireland","5539","Producer Price Index (2014-2016 = 100)","21121","Meat of chickens, fresh or chilled","1994","1994","7021","Annual value","","76.65","I","Imputed value"
"PP","Producer Prices","372","Ireland","5539","Producer Price Index (2014-2016 = 100)","21121","Meat of chickens, fresh or chilled","1995","1995","7021","Annual value","","75.44","I","Imputed value"
"PP","Producer Prices","372","Ireland","5539","Producer Price Index (2014-2016 = 100)","21121","Meat of chickens, fresh or chilled","1996","1996","7021","Annual value","","76.85","I","Imputed value"
"PP","Producer Prices","372","Ireland","5539","Producer Price Index (2014-2016 = 100)","21121","Meat of chickens, fresh or chilled","1997","1997","7021","Annual value","","77.55","I","Imputed value"
"PP","Producer Prices","372","Ireland","5539","Producer Price Index (2014-2016 = 100)","21121","Meat of chickens, fresh or chilled","1998","1998","7021","Annual value","","74.94","I","Imputed value"
"PP","Producer Prices","372","Ireland","5539","Producer Price Index (2014-2016 = 100)","21121","Meat of chickens, fresh or chilled","1999","1999","7021","Annual value","","77.25","I","Imputed value"
"PP","Producer Prices","372","Ireland","5539","Producer Price Index (2014-2016 = 100)","21121","Meat of chickens, fresh or chilled","2000","2000","7021","Annual value","","77.25","I","Imputed value"
"PP","Producer Prices","372","Ireland","5539","Producer Price Index (2014-2016 = 100)","21121","Meat of chickens, fresh or chilled","2001","2001","7021","Annual value","","79.53","I","Imputed value"
"PP","Producer Prices","372","Ireland","5539","Producer Price Index (2014-2016 = 100)","21121","Meat of chickens, fresh or chilled","2002","2002","7021","Annual value","","80.28","I","Imputed value"
"PP","Producer Prices","372","Ireland","5539","Producer Price Index (2014-2016 = 100)","21121","Meat of chickens, fresh or chilled","2003","2003","7021","Annual value","","80.91","I","Imputed value"
"PP","Producer Prices","372","Ireland","5539","Producer Price Index (2014-2016 = 100)","21121","Meat of chickens, fresh or chilled","2004","2004","7021","Annual value","","86.61","I","Imputed value"
"PP","Producer Prices","372","Ireland","5539","Producer Price Index (2014-2016 = 100)","21121","Meat of chickens, fresh or chilled","2005","2005","7021","Annual value","","84.71","I","Imputed value"
"PP","Producer Prices","372","Ireland","5539","Producer Price Index (2014-2016 = 100)","21121","Meat of chickens, fresh or chilled","2006","2006","7021","Annual value","","81.12","I","Imputed value"
"PP","Producer Prices","372","Ireland","5539","Producer Price Index (2014-2016 = 100)","21121","Meat of chickens, fresh or chilled","2007","2007","7021","Annual value","","82.71","I","Imputed value"
"PP","Producer Prices","372","Ireland","5539","Producer Price Index (2014-2016 = 100)","21121","Meat of chickens, fresh or chilled","2008","2008","7021","Annual value","","89.99","I","Imputed value"
"PP","Producer Prices","372","Ireland","5539","Producer Price Index (2014-2016 = 100)","21121","Meat of chickens, fresh or chilled","2009","2009","7021","Annual value","","90.21","I","Imputed value"
"PP","Producer Prices","372","Ireland","5539","Producer Price Index (2014-2016 = 100)","21121","Meat of chickens, fresh or chilled","2010","2010","7021","Annual value","","90.94","I","Imputed value"
"PP","Producer Prices","372","Ireland","5539","Producer Price Index (2014-2016 = 100)","21121","Meat of chickens, fresh or chilled","2011","2011","7021","Annual value","","98.4","I","Imputed value"
"PP","Producer Prices","372","Ireland","5539","Producer Price Index (2014-2016 = 100)","21121","Meat of chickens, fresh or chilled","2012","2012","7021","Annual value","","101.48","I","Imputed value"
"PP","Producer Prices","372","Ireland","5539","Producer Price Index (2014-2016 = 100)","21121","Meat of chickens, fresh or chilled","2013","2013","7021","Annual value","","103.43","I","Imputed value"
"PP","Producer Prices","372","Ireland","5539","Producer Price Index (2014-2016 = 100)","21121","Meat of chickens, fresh or chilled","2014","2014","7021","Annual value","","101.3","I","Imputed value"
"PP","Producer Prices","372","Ireland","5539","Producer Price Index (2014-2016 = 100)","21121","Meat of chickens, fresh or chilled","2015","2015","7021","Annual value","","99.61","I","Imputed value"
"PP","Producer Prices","372","Ireland","5539","Producer Price Index (2014-2016 = 100)","21121","Meat of chickens, fresh or chilled","2016","2016","7021","Annual value","","99.09","I","Imputed value"
"PP","Producer Prices","372","Ireland","5539","Producer Price Index (2014-2016 = 100)","21121","Meat of chickens, fresh or chilled","2017","2017","7021","Annual value","","98.82","I","Imputed value"
"PP","Producer Prices","372","Ireland","5539","Producer Price Index (2014-2016 = 100)","21121","Meat of chickens, fresh or chilled","2018","2018","7021","Annual value","","99.11","I","Imputed value"
"PP","Producer Prices","372","Ireland","5539","Producer Price Index (2014-2016 = 100)","21121","Meat of chickens, fresh or chilled","2019","2019","7021","Annual value","","103.44","I","Imputed value"
"PP","Producer Prices","372","Ireland","5539","Producer Price Index (2014-2016 = 100)","21121","Meat of chickens, fresh or chilled","2020","2020","7021","Annual value","","107.76","I","Imputed value"
"PP","Producer Prices","372","Ireland","5539","Producer Price Index (2014-2016 = 100)","21121","Meat of chickens, fresh or chilled","2021","2021","7021","Annual value","","112.08","I","Imputed value"
"PP","Producer Prices","372","Ireland","5530","Producer Price (LCU/tonne)","21121b","Meat of chickens, fresh or chilled (biological)","1991","1991","7021","Annual value","LCU","710","A","Official figure"
"PP","Producer Prices","372","Ireland","5530","Producer Price (LCU/tonne)","21121b","Meat of chickens, fresh or chilled (biological)","1992","1992","7021","Annual value","LCU","712","A","Official figure"
"PP","Producer Prices","372","Ireland","5530","Producer Price (LCU/tonne)","21121b","Meat of chickens, fresh or chilled (biological)","1993","1993","7021","Annual value","LCU","661","A","Official figure"
"PP","Producer Prices","372","Ireland","5530","Producer Price (LCU/tonne)","21121b","Meat of chickens, fresh or chilled (biological)","1994","1994","7021","Annual value","LCU","637","A","Official figure"
"PP","Producer Prices","372","Ireland","5530","Producer Price (LCU/tonne)","21121b","Meat of chickens, fresh or chilled (biological)","1995","1995","7021","Annual value","LCU","626","A","Official figure"
"PP","Producer Prices","372","Ireland","5530","Producer Price (LCU/tonne)","21121b","Meat of chickens, fresh or chilled (biological)","1996","1996","7021","Annual value","LCU","638","A","Official figure"
"PP","Producer Prices","372","Ireland","5530","Producer Price (LCU/tonne)","21121b","Meat of chickens, fresh or chilled (biological)","1997","1997","7021","Annual value","LCU","644","A","Official figure"
"PP","Producer Prices","372","Ireland","5530","Producer Price (LCU/tonne)","21121b","Meat of chickens, fresh or chilled (biological)","1998","1998","7021","Annual value","LCU","622","A","Official figure"
"PP","Producer Prices","372","Ireland","5530","Producer Price (LCU/tonne)","21121b","Meat of chickens, fresh or chilled (biological)","1999","1999","7021","Annual value","LCU","576","A","Official figure"
"PP","Producer Prices","372","Ireland","5530","Producer Price (LCU/tonne)","21121b","Meat of chickens, fresh or chilled (biological)","2000","2000","7021","Annual value","LCU","576","A","Official figure"
"PP","Producer Prices","372","Ireland","5530","Producer Price (LCU/tonne)","21121b","Meat of chickens, fresh or chilled (biological)","2001","2001","7021","Annual value","LCU","593","A","Official figure"
"PP","Producer Prices","372","Ireland","5530","Producer Price (LCU/tonne)","21121b","Meat of chickens, fresh or chilled (biological)","2002","2002","7021","Annual value","LCU","760","A","Official figure"
"PP","Producer Prices","372","Ireland","5530","Producer Price (LCU/tonne)","21121b","Meat of chickens, fresh or chilled (biological)","2003","2003","7021","Annual value","LCU","766","A","Official figure"
"PP","Producer Prices","372","Ireland","5530","Producer Price (LCU/tonne)","21121b","Meat of chickens, fresh or chilled (biological)","2004","2004","7021","Annual value","LCU","820","A","Official figure"
"PP","Producer Prices","372","Ireland","5530","Producer Price (LCU/tonne)","21121b","Meat of chickens, fresh or chilled (biological)","2005","2005","7021","Annual value","LCU","802","A","Official figure"
"PP","Producer Prices","372","Ireland","5530","Producer Price (LCU/tonne)","21121b","Meat of chickens, fresh or chilled (biological)","2006","2006","7021","Annual value","LCU","768","A","Official figure"
"PP","Producer Prices","372","Ireland","5530","Producer Price (LCU/tonne)","21121b","Meat of chickens, fresh or chilled (biological)","2007","2007","7021","Annual value","LCU","783","A","Official figure"
"PP","Producer Prices","372","Ireland","5530","Producer Price (LCU/tonne)","21121b","Meat of chickens, fresh or chilled (biological)","2008","2008","7021","Annual value","LCU","852","A","Official figure"
"PP","Producer Prices","372","Ireland","5530","Producer Price (LCU/tonne)","21121b","Meat of chickens, fresh or chilled (biological)","2009","2009","7021","Annual value","LCU","858.9","A","Official figure"
"PP","Producer Prices","372","Ireland","5530","Producer Price (LCU/tonne)","21121b","Meat of chickens, fresh or chilled (biological)","2010","2010","7021","Annual value","LCU","864.3","A","Official figure"
"PP","Producer Prices","372","Ireland","5530","Producer Price (LCU/tonne)","21121b","Meat of chickens, fresh or chilled (biological)","2011","2011","7021","Annual value","LCU","931.6","A","Official figure"
"PP","Producer Prices","372","Ireland","5530","Producer Price (LCU/tonne)","21121b","Meat of chickens, fresh or chilled (biological)","2012","2012","7021","Annual value","LCU","960.7","A","Official figure"
"PP","Producer Prices","372","Ireland","5531","Producer Price (SLC/tonne)","21121b","Meat of chickens, fresh or chilled (biological)","1991","1991","7021","Annual value","SLC","901.5","A","Official figure"
"PP","Producer Prices","372","Ireland","5531","Producer Price (SLC/tonne)","21121b","Meat of chickens, fresh or chilled (biological)","1992","1992","7021","Annual value","SLC","904.1","A","Official figure"
"PP","Producer Prices","372","Ireland","5531","Producer Price (SLC/tonne)","21121b","Meat of chickens, fresh or chilled (biological)","1993","1993","7021","Annual value","SLC","839.3","A","Official figure"
"PP","Producer Prices","372","Ireland","5531","Producer Price (SLC/tonne)","21121b","Meat of chickens, fresh or chilled (biological)","1994","1994","7021","Annual value","SLC","808.8","A","Official figure"
"PP","Producer Prices","372","Ireland","5531","Producer Price (SLC/tonne)","21121b","Meat of chickens, fresh or chilled (biological)","1995","1995","7021","Annual value","SLC","794.9","A","Official figure"
"PP","Producer Prices","372","Ireland","5531","Producer Price (SLC/tonne)","21121b","Meat of chickens, fresh or chilled (biological)","1996","1996","7021","Annual value","SLC","810.1","A","Official figure"
"PP","Producer Prices","372","Ireland","5531","Producer Price (SLC/tonne)","21121b","Meat of chickens, fresh or chilled (biological)","1997","1997","7021","Annual value","SLC","817.7","A","Official figure"
"PP","Producer Prices","372","Ireland","5531","Producer Price (SLC/tonne)","21121b","Meat of chickens, fresh or chilled (biological)","1998","1998","7021","Annual value","SLC","789.8","A","Official figure"
"PP","Producer Prices","372","Ireland","5531","Producer Price (SLC/tonne)","21121b","Meat of chickens, fresh or chilled (biological)","1999","1999","7021","Annual value","SLC","731.4","A","Official figure"
"PP","Producer Prices","372","Ireland","5531","Producer Price (SLC/tonne)","21121b","Meat of chickens, fresh or chilled (biological)","2000","2000","7021","Annual value","SLC","731.4","A","Official figure"
"PP","Producer Prices","372","Ireland","5531","Producer Price (SLC/tonne)","21121b","Meat of chickens, fresh or chilled (biological)","2001","2001","7021","Annual value","SLC","753","A","Official figure"
"PP","Producer Prices","372","Ireland","5531","Producer Price (SLC/tonne)","21121b","Meat of chickens, fresh or chilled (biological)","2002","2002","7021","Annual value","SLC","760","A","Official figure"
"PP","Producer Prices","372","Ireland","5531","Producer Price (SLC/tonne)","21121b","Meat of chickens, fresh or chilled (biological)","2003","2003","7021","Annual value","SLC","766","A","Official figure"
"PP","Producer Prices","372","Ireland","5531","Producer Price (SLC/tonne)","21121b","Meat of chickens, fresh or chilled (biological)","2004","2004","7021","Annual value","SLC","820","A","Official figure"
"PP","Producer Prices","372","Ireland","5531","Producer Price (SLC/tonne)","21121b","Meat of chickens, fresh or chilled (biological)","2005","2005","7021","Annual value","SLC","802","A","Official figure"
"PP","Producer Prices","372","Ireland","5531","Producer Price (SLC/tonne)","21121b","Meat of chickens, fresh or chilled (biological)","2006","2006","7021","Annual value","SLC","768","A","Official figure"
"PP","Producer Prices","372","Ireland","5531","Producer Price (SLC/tonne)","21121b","Meat of chickens, fresh or chilled (biological)","2007","2007","7021","Annual value","SLC","783","A","Official figure"
"PP","Producer Prices","372","Ireland","5531","Producer Price (SLC/tonne)","21121b","Meat of chickens, fresh or chilled (biological)","2008","2008","7021","Annual value","SLC","852","A","Official figure"
"PP","Producer Prices","372","Ireland","5531","Producer Price (SLC/tonne)","21121b","Meat of chickens, fresh or chilled (biological)","2009","2009","7021","Annual value","SLC","858.9","A","Official figure"
"PP","Producer Prices","372","Ireland","5531","Producer Price (SLC/tonne)","21121b","Meat of chickens, fresh or chilled (biological)","2010","2010","7021","Annual value","SLC","864.3","A","Official figure"
"PP","Producer Prices","372","Ireland","5531","Producer Price (SLC/tonne)","21121b","Meat of chickens, fresh or chilled (biological)","2011","2011","7021","Annual value","SLC","931.6","A","Official figure"
"PP","Producer Prices","372","Ireland","5531","Producer Price (SLC/tonne)","21121b","Meat of chickens, fresh or chilled (biological)","2012","2012","7021","Annual value","SLC","960.7","A","Official figure"
"PP","Producer Prices","372","Ireland","5532","Producer Price (USD/tonne)","21121b","Meat of chickens, fresh or chilled (biological)","1991","1991","7021","Annual value","USD","1142.7","A","Official figure"
"PP","Producer Prices","372","Ireland","5532","Producer Price (USD/tonne)","21121b","Meat of chickens, fresh or chilled (biological)","1992","1992","7021","Annual value","USD","1211.4","A","Official figure"
"PP","Producer Prices","372","Ireland","5532","Producer Price (USD/tonne)","21121b","Meat of chickens, fresh or chilled (biological)","1993","1993","7021","Annual value","USD","976","A","Official figure"
"PP","Producer Prices","372","Ireland","5532","Producer Price (USD/tonne)","21121b","Meat of chickens, fresh or chilled (biological)","1994","1994","7021","Annual value","USD","952.7","A","Official figure"
"PP","Producer Prices","372","Ireland","5532","Producer Price (USD/tonne)","21121b","Meat of chickens, fresh or chilled (biological)","1995","1995","7021","Annual value","USD","1003.6","A","Official figure"
"PP","Producer Prices","372","Ireland","5532","Producer Price (USD/tonne)","21121b","Meat of chickens, fresh or chilled (biological)","1996","1996","7021","Annual value","USD","1020.8","A","Official figure"
"PP","Producer Prices","372","Ireland","5532","Producer Price (USD/tonne)","21121b","Meat of chickens, fresh or chilled (biological)","1997","1997","7021","Annual value","USD","976.3","A","Official figure"
"PP","Producer Prices","372","Ireland","5532","Producer Price (USD/tonne)","21121b","Meat of chickens, fresh or chilled (biological)","1998","1998","7021","Annual value","USD","885.7","A","Official figure"
"PP","Producer Prices","372","Ireland","5532","Producer Price (USD/tonne)","21121b","Meat of chickens, fresh or chilled (biological)","1999","1999","7021","Annual value","USD","779.2","A","Official figure"
"PP","Producer Prices","372","Ireland","5532","Producer Price (USD/tonne)","21121b","Meat of chickens, fresh or chilled (biological)","2000","2000","7021","Annual value","USD","673.8","A","Official figure"
"PP","Producer Prices","372","Ireland","5532","Producer Price (USD/tonne)","21121b","Meat of chickens, fresh or chilled (biological)","2001","2001","7021","Annual value","USD","673.8","A","Official figure"
"PP","Producer Prices","372","Ireland","5532","Producer Price (USD/tonne)","21121b","Meat of chickens, fresh or chilled (biological)","2002","2002","7021","Annual value","USD","715.2","A","Official figure"
"PP","Producer Prices","372","Ireland","5532","Producer Price (USD/tonne)","21121b","Meat of chickens, fresh or chilled (biological)","2003","2003","7021","Annual value","USD","864.6","A","Official figure"
"PP","Producer Prices","372","Ireland","5532","Producer Price (USD/tonne)","21121b","Meat of chickens, fresh or chilled (biological)","2004","2004","7021","Annual value","USD","1018.1","A","Official figure"
"PP","Producer Prices","372","Ireland","5532","Producer Price (USD/tonne)","21121b","Meat of chickens, fresh or chilled (biological)","2005","2005","7021","Annual value","USD","997.4","A","Official figure"
"PP","Producer Prices","372","Ireland","5532","Producer Price (USD/tonne)","21121b","Meat of chickens, fresh or chilled (biological)","2006","2006","7021","Annual value","USD","963.5","A","Official figure"
"PP","Producer Prices","372","Ireland","5532","Producer Price (USD/tonne)","21121b","Meat of chickens, fresh or chilled (biological)","2007","2007","7021","Annual value","USD","1071.7","A","Official figure"
"PP","Producer Prices","372","Ireland","5532","Producer Price (USD/tonne)","21121b","Meat of chickens, fresh or chilled (biological)","2008","2008","7021","Annual value","USD","1248","A","Official figure"
"PP","Producer Prices","372","Ireland","5532","Producer Price (USD/tonne)","21121b","Meat of chickens, fresh or chilled (biological)","2009","2009","7021","Annual value","USD","1193.2","A","Official figure"
"PP","Producer Prices","372","Ireland","5532","Producer Price (USD/tonne)","21121b","Meat of chickens, fresh or chilled (biological)","2010","2010","7021","Annual value","USD","1144.8","A","Official figure"
"PP","Producer Prices","372","Ireland","5532","Producer Price (USD/tonne)","21121b","Meat of chickens, fresh or chilled (biological)","2011","2011","7021","Annual value","USD","1295","A","Official figure"
"PP","Producer Prices","372","Ireland","5532","Producer Price (USD/tonne)","21121b","Meat of chickens, fresh or chilled (biological)","2012","2012","7021","Annual value","USD","1234.4","A","Official figure"
"PP","Producer Prices","372","Ireland","5539","Producer Price Index (2014-2016 = 100)","21121b","Meat of chickens, fresh or chilled (biological)","1991","1991","7021","Annual value","","69.37","I","Imputed value"
"PP","Producer Prices","372","Ireland","5539","Producer Price Index (2014-2016 = 100)","21121b","Meat of chickens, fresh or chilled (biological)","1992","1992","7021","Annual value","","69.57","I","Imputed value"
"PP","Producer Prices","372","Ireland","5539","Producer Price Index (2014-2016 = 100)","21121b","Meat of chickens, fresh or chilled (biological)","1993","1993","7021","Annual value","","64.59","I","Imputed value"
"PP","Producer Prices","372","Ireland","5539","Producer Price Index (2014-2016 = 100)","21121b","Meat of chickens, fresh or chilled (biological)","1994","1994","7021","Annual value","","62.24","I","Imputed value"
"PP","Producer Prices","372","Ireland","5539","Producer Price Index (2014-2016 = 100)","21121b","Meat of chickens, fresh or chilled (biological)","1995","1995","7021","Annual value","","61.17","I","Imputed value"
"PP","Producer Prices","372","Ireland","5539","Producer Price Index (2014-2016 = 100)","21121b","Meat of chickens, fresh or chilled (biological)","1996","1996","7021","Annual value","","62.34","I","Imputed value"
"PP","Producer Prices","372","Ireland","5539","Producer Price Index (2014-2016 = 100)","21121b","Meat of chickens, fresh or chilled (biological)","1997","1997","7021","Annual value","","62.93","I","Imputed value"
"PP","Producer Prices","372","Ireland","5539","Producer Price Index (2014-2016 = 100)","21121b","Meat of chickens, fresh or chilled (biological)","1998","1998","7021","Annual value","","60.78","I","Imputed value"
