Domain Code,Domain,Area Code (M49),Area,Year Code,Year,Item Code,Item,Months Code,Months,Unit,Value,Flag,Flag Description,Note
"CP","Consumer Price Indices","372","Ireland","2016","2016","23012","Consumer Prices, General Indices (2015 = 100)","7011","November","","99.67606","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","372","Ireland","2016","2016","23012","Consumer Prices, General Indices (2015 = 100)","7012","December","","99.67606","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","372","Ireland","2017","2017","23012","Consumer Prices, General Indices (2015 = 100)","7001","January","","99.17767","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","372","Ireland","2017","2017","23012","Consumer Prices, General Indices (2015 = 100)","7002","February","","99.77573","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","372","Ireland","2017","2017","23012","Consumer Prices, General Indices (2015 = 100)","7003","March","","100.3738","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","372","Ireland","2017","2017","23012","Consumer Prices, General Indices (2015 = 100)","7004","April","","100.7725","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","372","Ireland","2017","2017","23012","Consumer Prices, General Indices (2015 = 100)","7005","May","","100.5731","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","372","Ireland","2017","2017","23012","Consumer Prices, General Indices (2015 = 100)","7006","June","","100.6728","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","372","Ireland","2017","2017","23012","Consumer Prices, General Indices (2015 = 100)","7007","July","","100.6728","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","372","Ireland","2017","2017","23012","Consumer Prices, General Indices (2015 = 100)","7008","August","","101.0715","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","372","Ireland","2017","2017","23012","Consumer Prices, General Indices (2015 = 100)","7009","September","","100.4735","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","372","Ireland","2017","2017","23012","Consumer Prices, General Indices (2015 = 100)","7010","October","","100.3738","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","372","Ireland","2017","2017","23012","Consumer Prices, General Indices (2015 = 100)","7011","November","","100.1744","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","372","Ireland","2017","2017","23012","Consumer Prices, General Indices (2015 = 100)","7012","December","","100.0748","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","372","Ireland","2018","2018","23012","Consumer Prices, General Indices (2015 = 100)","7001","January","","99.37702","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","372","Ireland","2018","2018","23012","Consumer Prices, General Indices (2015 = 100)","7002","February","","100.2741","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","372","Ireland","2018","2018","23012","Consumer Prices, General Indices (2015 = 100)","7003","March","","100.5731","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","372","Ireland","2018","2018","23012","Consumer Prices, General Indices (2015 = 100)","7004","April","","100.3738","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","372","Ireland","2018","2018","23012","Consumer Prices, General Indices (2015 = 100)","7005","May","","100.9718","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","372","Ireland","2018","2018","23012","Consumer Prices, General Indices (2015 = 100)","7006","June","","101.0715","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","372","Ireland","2018","2018","23012","Consumer Prices, General Indices (2015 = 100)","7007","July","","101.4702","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","372","Ireland","2018","2018","23012","Consumer Prices, General Indices (2015 = 100)","7008","August","","101.7692","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","372","Ireland","2018","2018","23012","Consumer Prices, General Indices (2015 = 100)","7009","September","","101.3705","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","372","Ireland","2018","2018","23012","Consumer Prices, General Indices (2015 = 100)","7010","October","","101.2709","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","372","Ireland","2018","2018","23012","Consumer Prices, General Indices (2015 = 100)","7011","November","","100.7725","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","372","Ireland","2018","2018","23012","Consumer Prices, General Indices (2015 = 100)","7012","December","","100.7725","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","372","Ireland","2019","2019","23012","Consumer Prices, General Indices (2015 = 100)","7001","January","","100.0748","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","372","Ireland","2019","2019","23012","Consumer Prices, General Indices (2015 = 100)","7002","February","","100.8722","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","372","Ireland","2019","2019","23012","Consumer Prices, General Indices (2015 = 100)","7003","March","","101.6696","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","372","Ireland","2019","2019","23012","Consumer Prices, General Indices (2015 = 100)","7004","April","","102.0683","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","372","Ireland","2019","2019","23012","Consumer Prices, General Indices (2015 = 100)","7005","May","","101.9686","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","372","Ireland","2019","2019","23012","Consumer Prices, General Indices (2015 = 100)","7006","June","","102.168","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","372","Ireland","2019","2019","23012","Consumer Prices, General Indices (2015 = 100)","7007","July","","101.9686","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","372","Ireland","2019","2019","23012","Consumer Prices, General Indices (2015 = 100)","7008","August","","102.467","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","372","Ireland","2019","2019","23012","Consumer Prices, General Indices (2015 = 100)","7009","September","","102.2676","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","372","Ireland","2019","2019","23012","Consumer Prices, General Indices (2015 = 100)","7010","October","","101.9686","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","372","Ireland","2019","2019","23012","Consumer Prices, General Indices (2015 = 100)","7011","November","","101.8689","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","372","Ireland","2019","2019","23012","Consumer Prices, General Indices (2015 = 100)","7012","December","","102.0683","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","372","Ireland","2020","2020","23012","Consumer Prices, General Indices (2015 = 100)","7001","January","","101.3705","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","372","Ireland","2020","2020","23012","Consumer Prices, General Indices (2015 = 100)","7002","February","","101.9686","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","372","Ireland","2020","2020","23012","Consumer Prices, General Indices (2015 = 100)","7003","March","","102.3673","X","Figure from international organizations","base year is 2015"
